id,jobId,algorithm,count,libraryPercentage
11669,2302,PBKDF2WithHmacSHA1And8bit,1,0
11670,2302,AES/CBC/PKCS5Padding,1,1
11671,2302,MD5,9,0
11672,2302,AES/ECB/PKCS7Padding,2,0
11673,2302,md5,1,1
11674,1599,RSA,4,0
11675,1599,SHA-1,1,0
11676,1599,PBEWITHSHAAND256BITAES-CBC-BC,1,0
11677,1599,AES/CBC/PKCS5Padding,3,0
11678,1599,AES,2,0
11679,1599,MD5,2,0
11680,3208,RSA,3,0
11681,3208,ECDH,2,1
11682,3208,SHA1,1,1
11683,3208,AES/ECB/NOPADDING,2,1
11684,3208,AES/CTR/NoPadding,2,1
11685,3208,HMAC,2,1
11686,3208,PBEWITHSHAAND256BITAES-CBC-BC,1,0
11687,3208,HMACSHA256,2,1
11688,3208,AES,6,0
11689,3208,HmacSha1,5,1
11690,3208,AES/CTR/NOPADDING,1,1
11691,3208,HMACSHA512,2,1
11692,3208,HmacSHA1,3,1
11693,3208,SHA-256,2,0
11694,3208,HMACSHA1,2,1
11695,3208,EC,3,1
11696,3208,AES/CBC/PKCS5Padding,3,0
11697,3208,AES/GCM/NoPadding,2,1
11698,3208,MD5,6,0
11699,767,MD5,1,0
11700,2581,AES/CBC/PKCS5Padding,1,1
11701,2581,MD5,3,1
11702,2581,AES,1,1
11703,1642,PBEWithMD5AndDES,4,0
11704,1642,RSA,1,0
11705,1642,SHA-1,2,0
11706,1642,SHA1,1,0
11707,1642,MD5,7,0
11708,1642,RSA/ECB/PKCS1PADDING,1,0
11709,3926,SHA256,2,0
11710,3926,HmacSHA256,4,0
11711,3926,SHA1,1,0
11712,3926,SHA-1,6,0
11713,3926,HmacSHA1,2,1
11714,3926,SHA-256,5,1
11715,3926,HmacSHA512,4,0
11716,3926,SHA-512,2,0
11717,3926,AES/CBC/PKCS7Padding,1,0
11718,3926,MD5,6,0
11719,3926,AES,1,0
11720,4000,SHA256,1,0
11721,4000,SHA1,1,0
11722,4000,SHA-1,2,0
11723,4000,SHA-256,2,0
11724,4000,MD5,2,0
11725,3008,RSA,10,0
11726,3008,SHA-1,11,0
11727,3008,SHA1,2,0
11728,3008,AES/ECB/NOPADDING,2,1
11729,3008,AES/CTR/NoPadding,8,1
11730,3008,HMAC,2,0
11731,3008,RSA/ECB/nopadding,2,0
11732,3008,AES,18,0
11733,3008,AES/CTR/NOPADDING,1,1
11734,3008,RSA/ECB/PKCS1Padding,5,0
11735,3008,DES,14,0
11736,3008,AES/ECB/NoPadding,1,0
11737,3008,PBKDF2WithHmacSHA1,1,0
11738,3008,HmacSHA1,2,0
11739,3008,cbLtz2agOi1GkuAG,2,0
11740,3008,SHA-256,5,0
11741,3008,RSA/None/PKCS1Padding,2,0
11742,3008,EC,9,1
11743,3008,AES/CBC/PKCS5Padding,6,0
11744,3008,AES/CBC/PKCS7Padding,2,0
11745,3008,MD5,26,0
11746,3008,AES/ECB/PKCS5Padding,4,0
11747,3008,AES/GCM/NoPadding,8,1
11748,3008,md5,1,1
11749,3799,SHA-1,9,0
11750,3799,SHA1,2,0
11751,3799,HmacSHA512,2,1
11752,3799,SHA,4,0
11753,3799,AES,1,0
11754,3799,sha1,5,1
11755,3799,HmacSHA256,4,1
11756,3799,HmacSHA1,4,1
11757,3799,SHA-256,8,0
11758,3799,SHA-512,2,1
11759,3799,AES/ECB/PKCS5Padding,2,0
11760,3799,MD5,11,0
11761,3799,md5,3,0
11762,856,MD5,1,0
11763,1066,MD5,1,0
11764,2192,MD5,1,0
11765,1349,AES/CBC/PKCS5Padding,1,1
11766,1349,MD5,3,1
11767,1349,AES,1,1
11768,2665,0,1,1
11769,2665,RSA,2,0
11770,2665,{},1,1
11771,2665,SHA-1,5,0
11772,2665,SHA1,1,0
11773,2665,CRC,1,0
11774,2665,HmacSHA1,2,1
11775,2665,false,1,1
11776,2665,AES/CBC/PKCS5Padding,2,0
11777,2665,MD5,13,0
11778,2665,AES/ECB/PKCS7Padding,2,0
11779,2665,AES,3,0
11780,2419,SHA1,1,1
11781,2419,SHA-1,2,1
11782,2419,MD5,3,0
11783,1856,AES/CBC/PKCS5Padding,1,0
11784,1856,MD5,3,0
11785,1856,AES,1,0
11786,1652,DES,2,0
11787,1652,SHA-1,1,0
11788,1652,CRC,1,0
11789,1652,sha-1,1,0
11790,1652,MD5,6,0
11791,3149,RSA,1,0
11792,3149,AES/CBC/PKCS5Padding,1,1
11793,3149,MD5,5,1
11794,3149,AES,2,1
11795,2097,MD5,1,1
11796,2235,SHA-1,1,1
11797,2235,SHA-256,1,1
11798,2235,SHA-512,1,1
11799,2235,MD5,1,1
11800,2852,RSA,1,0
11801,2852,AES/CBC/PKCS5Padding,1,1
11802,2852,MD5,5,0
11803,2852,AES,2,1
11804,2719,0,1,1
11805,2719,RSA,5,0
11806,2719,{},1,1
11807,2719,SHA1,4,0
11808,2719,SHA-1,1,0
11809,2719,HmacSHA256,2,0
11810,2719,HmacSHA1,2,0
11811,2719,false,1,1
11812,2719,AES/CBC/PKCS5Padding,1,1
11813,2719,MD5,9,0
11814,2719,AES,1,1
11815,3394,HmacSha256,11,1
11816,3394,RSA,1,1
11817,3394,ECDH,8,1
11818,3394,[],1,1
11819,3394,{},1,1
11820,3394,SHA1,1,1
11821,3394,SHA-1,2,0
11822,3394,AES/ECB/NOPADDING,2,1
11823,3394,AES/CTR/NoPadding,8,1
11824,3394,HMAC,2,1
11825,3394,false,1,1
11826,3394,HMACSHA256,8,1
11827,3394,AES,5,1
11828,3394,HmacSha1,11,1
11829,3394,0,1,1
11830,3394,AES/CTR/NOPADDING,1,1
11831,3394,HMACSHA512,8,1
11832,3394,SHA-256,1,0
11833,3394,HMACSHA1,8,1
11834,3394,EC,9,1
11835,3394,AES/CBC/PKCS5Padding,1,1
11836,3394,MD5,12,0
11837,3394,AES/GCM/NoPadding,8,1
11838,3394,HmacSha512,11,1
11839,4015,RSA,2,0
11840,4015,SHA-1,11,0
11841,4015,SHA1,3,0
11842,4015,AES/CBC/PKCS5PADDING,2,0
11843,4015,AES,2,0
11844,4015,SHA256,2,0
11845,4015,DSA,1,1
11846,4015,HmacSHA256,2,0
11847,4015,Blowfish/CBC/PKCS5Padding,1,0
11848,4015,SHA-256,11,0
11849,4015,;,1,0
11850,4015,AES/CBC/PKCS7Padding,2,0
11851,4015,EC,1,1
11852,4015,MD5,17,0
11853,4015,Blowfish,1,0
11854,3275,AES/CBC/PKCS5Padding,1,1
11855,3275,AES,1,1
11856,3275,MD5,3,1
11857,2687,0,1,1
11858,2687,RSA,1,1
11859,2687,{},1,1
11860,2687,SHA1,1,1
11861,2687,false,1,1
11862,2687,SHA-256,1,0
11863,2687,MD5,2,0
11864,3789,SHA512withRSA,5,1
11865,3789,SHA-1,7,1
11866,3789,SHA1,1,1
11867,3789,SHA-384,1,1
11868,3789,SHA256withRSAandMGF1,5,1
11869,3789,SHA384withRSA,5,1
11870,3789,SHA384withECDSA,5,1
11871,3789,HmacSHA512,9,1
11872,3789,AES,1,0
11873,3789,sha1,5,1
11874,3789,HmacMD5,2,1
11875,3789,SHA384withRSAandMGF1,5,1
11876,3789,HmacSHA256,11,1
11877,3789,SHA512withECDSA,5,1
11878,3789,SHA256withECDSA,5,1
11879,3789,HmacSHA1,6,1
11880,3789,HmacSHA384,5,1
11881,3789,SHA256withRSA,5,1
11882,3789,SHA-256,5,1
11883,3789,SHA512withRSAandMGF1,5,1
11884,3789,AES/CBC/PKCS7Padding,2,0
11885,3789,SHA-512,2,1
11886,3789,md5,2,1
11887,3789,MD5,4,1
11888,1987,0,1,1
11889,1987,RSA,1,1
11890,1987,[],1,1
11891,1987,{},1,1
11892,1987,SHA-1,1,1
11893,1987,false,1,1
11894,1987,AES/CBC/PKCS5Padding,1,1
11895,1987,MD5,6,1
11896,1987,AES,1,1
11897,4199,ECDH,8,1
11898,4199,SHA-1,13,0
11899,4199,SHA1,2,0
11900,4199,HMAC,2,1
11901,4199,AES/CTR/NoPadding,9,0
11902,4199,RSA/ECB/nopadding,2,0
11903,4199,HMACSHA256,8,1
11904,4199,HmacSHA512,2,1
11905,4199,HmacSha1,11,1
11906,4199,AES/CTR/NOPADDING,1,1
11907,4199,RSA/ECB/PKCS1Padding,1,0
11908,4199,HMACSHA512,8,1
11909,4199,HmacSHA256,4,1
11910,4199,Blowfish/CBC/PKCS5Padding,1,0
11911,4199,HmacSHA1,6,0
11912,4199,SHA-224,1,0
11913,4199,HMACSHA1,8,1
11914,4199,EC,10,0
11915,4199,AES/CBC/PKCS7Padding,4,0
11916,4199,AES/CBC/PKCS5Padding,2,0
11917,4199,HmacSha256,11,1
11918,4199,RSA,3,0
11919,4199,AES/ECB/NOPADDING,2,1
11920,4199,AES,12,0
11921,4199,sha1,5,1
11922,4199,SHA-256,9,0
11923,4199,SHA-512,1,1
11924,4199,AES/GCM/NoPadding,8,1
11925,4199,HmacSha512,11,1
11926,4199,MD5,20,0
11927,4199,md5,3,0
11928,4199,Blowfish,1,0
11929,2558,0,1,1
11930,2558,RSA,1,0
11931,2558,{},1,1
11932,2558,SHA-1,3,0
11933,2558,false,1,1
11934,2558,AES/CBC/PKCS5Padding,1,1
11935,2558,MD5,6,0
11936,2558,AES,1,1
11937,1145,AES/CBC/PKCS5Padding,1,0
11938,1145,AES,1,0
11939,1145,MD5,1,0
11940,2040,0,1,1
11941,2040,[],1,1
11942,2040,{},1,1
11943,2040,false,1,1
11944,2040,AES/CBC/PKCS5Padding,1,1
11945,2040,MD5,6,0
11946,2040,AES,1,1
11947,696,MD5,1,0
11948,3397,ECDH,2,1
11949,3397,SHA1,3,0
11950,3397,SHA-1,2,1
11951,3397,SHA-384,1,0
11952,3397,HMAC,2,1
11953,3397,AES/CTR/NoPadding,3,0
11954,3397,RAW,2,0
11955,3397,DESede,2,0
11956,3397,HMACSHA256,2,1
11957,3397,HmacSha1,5,1
11958,3397,AES/CTR/NOPADDING,1,1
11959,3397,HMACSHA512,2,1
11960,3397,PBKDF2WithHmacSHA1,3,0
11961,3397,HmacSHA1,2,0
11962,3397,SHA-224,1,0
11963,3397,HMACSHA1,2,1
11964,3397,AES/CBC/PKCS5Padding,3,0
11965,3397,EC,3,1
11966,3397,AES/CBC/PKCS7Padding,1,0
11967,3397,HmacSha256,5,1
11968,3397,RSA,2,0
11969,3397,AES/ECB/NOPADDING,2,1
11970,3397,AES,13,0
11971,3397,DESede/ECB/PKCS5Padding,2,0
11972,3397,SHA-256,3,0
11973,3397,SHA-512,1,0
11974,3397,MD5,7,0
11975,3397,HmacSha512,5,1
11976,3397,AES/GCM/NoPadding,2,1
11977,3397,md5,1,0
11978,640,SHA-1,1,0
11979,640,SHA,1,1
11980,640,MD5,3,0
11981,3515,sha1,5,1
11982,3515,RSA,2,0
11983,3515,SHA1,3,0
11984,3515,SHA-1,7,0
11985,3515,HmacSHA256,4,1
11986,3515,HmacSHA1,7,0
11987,3515,SHA-256,4,0
11988,3515,RAW,1,0
11989,3515,HmacSHA512,2,1
11990,3515,SHA-512,2,1
11991,3515,MD5,10,0
11992,3515,md5,2,1
11993,1769,AES/CBC/PKCS5Padding,1,1
11994,1769,MD5,4,0
11995,1769,AES,1,1
11996,2709,RSA,1,0
11997,2709,AES/CBC/PKCS5Padding,1,0
11998,2709,MD5,4,0
11999,2709,AES,1,0
12000,801,MD5,1,0
12001,2825,RSA,2,0
12002,2825,SHA-1,11,0
12003,2825,SHA1,2,0
12004,2825,AES,9,0
12005,2825,sha1,5,1
12006,2825,HmacSHA256,4,1
12007,2825,CRC,2,0
12008,2825,HmacSHA1,8,0
12009,2825,SHA-256,4,0
12010,2825,RSA/ECB/OAEPWithSHA1AndMGF1Padding,1,0
12011,2825,AES/CBC/PKCS5Padding,1,1
12012,2825,MD5,13,0
12013,2825,md5,2,1
12014,2825,AES/ECB/PKCS5Padding,2,0
12015,1242,MD5,2,0
12016,1214,AES/CBC/PKCS5Padding,1,0
12017,1214,MD5,1,0
12018,1214,AES,1,0
12019,3980,ECDH,6,1
12020,3980,SHA-1,8,0
12021,3980,SHA1,2,0
12022,3980,AES/CTR/NoPadding,6,1
12023,3980,HMAC,1,1
12024,3980,HMACSHA256,6,1
12025,3980,AES/CBC/PKCS5PADDING,2,0
12026,3980,SHA,1,0
12027,3980,HmacSha1,3,1
12028,3980,AES/CTR/NOPADDING,1,1
12029,3980,HMACSHA512,6,1
12030,3980,Blowfish/CBC/PKCS5Padding,1,0
12031,3980,HMACSHA1,6,1
12032,3980,AES/CBC/PKCS5Padding,1,1
12033,3980,EC,7,1
12034,3980,HmacSha256,3,1
12035,3980,RSA,2,0
12036,3980,AES/ECB/NOPADDING,2,1
12037,3980,AES,6,0
12038,3980,sha1,2,1
12039,3980,SHA-256,6,0
12040,3980,;,1,0
12041,3980,AES/GCM/NoPadding,6,1
12042,3980,MD5,13,0
12043,3980,HmacSha512,3,1
12044,3980,Blowfish,1,0
12045,927,SHA1,1,0
12046,927,HmacSHA1,2,0
12047,927,PBEWithSHA256And256BitAES-CBC-BC,3,0
12048,2303,MD5,1,1
12049,1692,RSA,2,0
12050,1692,SHA-1,1,0
12051,1692,CRC,1,0
12052,1692,SHA-256,1,0
12053,1692,PBEWITHSHAAND256BITAES-CBC-BC,1,0
12054,1692,AES/CBC/PKCS5Padding,2,0
12055,1692,AES,1,0
12056,3163,SHA-256,1,1
12057,3163,AES/CBC/PKCS5Padding,1,1
12058,3163,MD5,5,1
12059,3163,AES,2,1
12060,1758,RSA,1,0
12061,1758,SHA1,2,0
12062,1758,SHA-1,1,0
12063,1758,PBEWITHSHAAND256BITAES-CBC-BC,1,0
12064,1758,AES/CBC/PKCS5Padding,7,0
12065,1758,AES,6,0
12066,1758,MD5,5,0
12067,2101,0,1,1
12068,2101,RSA,2,0
12069,2101,[],1,1
12070,2101,{},1,1
12071,2101,SHA1,1,1
12072,2101,false,1,1
12073,2101,AES/CBC/PKCS5Padding,1,1
12074,2101,MD5,8,0
12075,2101,AES,1,1
12076,4161,SHA-1,14,0
12077,4161,SHA1,2,0
12078,4161,HMAC_SHA_384,2,1
12079,4161,SHA-384,1,1
12080,4161,HMAC,1,1
12081,4161,AES/CTR/NoPadding,1,0
12082,4161,HmacSHA512,2,1
12083,4161,AES/CBC/PKCS5PADDING,2,0
12084,4161,HmacSha1,3,1
12085,4161,HmacSHA256,6,0
12086,4161,DSA,1,1
12087,4161,Blowfish/CBC/PKCS5Padding,1,0
12088,4161,PBKDF2WithHmacSHA1,1,0
12089,4161,HmacSHA1,6,0
12090,4161,HMAC_SHA_1,2,1
12091,4161,AES/CBC/PKCS5Padding,3,0
12092,4161,AES/CBC/PKCS7Padding,1,0
12093,4161,EC,3,0
12094,4161,HmacSha256,3,1
12095,4161,RSA,4,0
12096,4161,HMAC_SHA_256,2,1
12097,4161,HMAC_SHA_512,2,1
12098,4161,PBEWithSHA256And256BitAES-CBC-BC,1,0
12099,4161,AES,14,0
12100,4161,sha1,5,1
12101,4161,SHA256,1,1
12102,4161,CRC,1,0
12103,4161,SHA-256,13,0
12104,4161,MD2,1,1
12105,4161,;,1,0
12106,4161,HMAC_MD5,2,1
12107,4161,AES/GCM-SIV/NoPadding,1,1
12108,4161,SHA-512,3,0
12109,4161,MD5,21,0
12110,4161,Blowfish,1,0
12111,4161,HmacSha512,3,1
12112,4161,md5,2,1
12113,2191,RSA,1,0
12114,2191,SHA-256,3,0
12115,2191,AES/CBC/PKCS5Padding,1,1
12116,2191,MD5,4,1
12117,2191,AES,1,1
12118,2440,0,1,1
12119,2440,RSA,1,1
12120,2440,{},1,1
12121,2440,false,1,1
12122,2440,AES/CBC/PKCS5Padding,1,1
12123,2440,MD5,6,1
12124,2440,AES,1,1
12125,1115,HmacSHA1,3,0
12126,3366,HmacSha256,2,0
12127,3366,RSA,2,0
12128,3366,SHA1,3,0
12129,3366,SHA-1,2,1
12130,3366,SHA-384,1,0
12131,3366,RAW,2,0
12132,3366,DESede,2,0
12133,3366,AES,7,0
12134,3366,DESede/ECB/PKCS5Padding,2,0
12135,3366,PBKDF2WithHmacSHA1,3,0
12136,3366,HmacSHA1,4,0
12137,3366,SHA-224,1,0
12138,3366,SHA-256,5,0
12139,3366,SHA-512,1,0
12140,3366,AES/CBC/PKCS5Padding,2,0
12141,3366,AES/CBC/PKCS7Padding,1,0
12142,3366,MD5,5,0
12143,3366,md5,1,0
12144,4184,PBEWithMD5AndDES,4,0
12145,4184,SHA1,1,1
12146,4184,SHA-1,8,1
12147,4184,AES/CTR/NoPadding,1,0
12148,4184,AES/CBC/PKCS5PADDING,4,0
12149,4184,HmacSHA512,6,1
12150,4184,RSA/ECB/PKCS1Padding,1,0
12151,4184,HmacSHA256,15,0
12152,4184,DSA,1,1
12153,4184,PBKDF2WithHmacSHA1,5,0
12154,4184,HmacSHA1,8,0
12155,4184,AES/CBC/PKCS7Padding,3,0
12156,4184,AES/CBC/PKCS5Padding,6,0
12157,4184,EC,1,1
12158,4184,RSA,1,1
12159,4184,1.2.840.113549.3.2,2,1
12160,4184,1.2.840.113549.2.5,1,1
12161,4184,AES,19,0
12162,4184,sha1,3,1
12163,4184,SHA256,1,0
12164,4184,SHA-256,7,0
12165,4184,2.,1,1
12166,4184,SHA-512,3,1
12167,4184,MD5,9,0
12168,4184,md5,1,1
12169,2715,RSA,1,0
12170,2715,SHA-1,2,0
12171,2715,SHA-256,1,0
12172,2715,AES/CBC/PKCS5Padding,1,1
12173,2715,AES/CBC/PKCS7Padding,1,0
12174,2715,MD5,9,0
12175,2715,AES,3,0
12176,2491,RSA,1,0
12177,2491,[],1,1
12178,2491,{},1,1
12179,2491,SHA-1,7,0
12180,2491,CRC,1,0
12181,2491,SHA-256,1,0
12182,2491,AES/CBC/PKCS5Padding,3,0
12183,2491,AES/CBC/PKCS7Padding,1,0
12184,2491,MD5,9,0
12185,2491,AES,14,0
12186,3915,MD5,1,1
12187,2380,0,1,1
12188,2380,RSA,2,0
12189,2380,{},1,1
12190,2380,SHA1,1,1
12191,2380,false,1,1
12192,2380,AES/CBC/PKCS5Padding,1,1
12193,2380,MD5,6,0
12194,2380,AES,1,1
12195,1096,DES,2,0
12196,1096,SHA-1,1,0
12197,1096,HmacSHA1,2,0
12198,1096,DES/CBC/PKCS5Padding,2,0
12199,1096,MD5,2,0
12200,2111,RSA,2,0
12201,2111,SHA-1,3,0
12202,2111,SHA1,1,1
12203,2111,AES/CBC/PKCS7Padding,1,0
12204,2111,AES/CBC/PKCS5Padding,1,1
12205,2111,MD5,7,0
12206,2111,AES,2,0
12207,3337,HmacSha256,11,1
12208,3337,ECDH,8,1
12209,3337,SHA-1,2,0
12210,3337,AES/ECB/NOPADDING,2,1
12211,3337,AES/CTR/NoPadding,8,1
12212,3337,HMAC,2,1
12213,3337,HMACSHA256,8,1
12214,3337,AES,5,1
12215,3337,HmacSha1,11,1
12216,3337,AES/CTR/NOPADDING,1,1
12217,3337,HMACSHA512,8,1
12218,3337,SHA-256,2,0
12219,3337,HMACSHA1,8,1
12220,3337,EC,9,1
12221,3337,AES/CBC/PKCS5Padding,1,1
12222,3337,AES/GCM/NoPadding,8,1
12223,3337,HmacSha512,11,1
12224,3337,MD5,5,0
12225,1199,PBEWithMD5AndDES,2,0
12226,1199,SHA1,1,0
12227,1199,PBEWithMD5AndDES/CBC/PKCS5Padding,1,0
12228,1199,HmacSHA1,2,0
12229,1199,RAW,1,0
12230,1199,PBEWithSHA256And256BitAES-CBC-BC,3,0
12231,1199,MD5,1,0
12232,1174,SHA1,3,0
12233,1174,HmacSHA1,2,0
12234,1174,AES/CBC/PKCS5Padding,3,0
12235,1174,AES/CBC/PKCS7Padding,2,0
12236,1174,AES,3,0
12237,1174,MD5,2,0
12238,1196,SHA,1,1
12239,1196,MD5,1,1
12240,861,MD5,2,0
12241,4071,RSA,3,0
12242,4071,SHA-1,11,0
12243,4071,SHA1,2,0
12244,4071,HMAC,1,1
12245,4071,AES/CBC/PKCS5PADDING,2,0
12246,4071,AES,9,0
12247,4071,SHA256,1,0
12248,4071,DSA,2,1
12249,4071,Blowfish/CBC/PKCS5Padding,1,0
12250,4071,SHA-256,11,0
12251,4071,;,1,0
12252,4071,AES/GCM-SIV/NoPadding,1,1
12253,4071,AES/CBC/PKCS7Padding,2,0
12254,4071,EC,2,1
12255,4071,AES/CBC/PKCS5Padding,1,1
12256,4071,MD5,17,0
12257,4071,Blowfish,1,0
12258,2075,RC4,2,0
12259,2075,DES,1,0
12260,2075,DES/ECB/NoPadding,4,0
12261,2075,MD5,3,0
12262,3376,RSA,1,0
12263,3376,RSA/ECB/PKCS1Padding,1,0
12264,3376,SHA-1,6,0
12265,3376,SHA1,1,0
12266,3376,SHA-256,4,0
12267,3376,AES/CBC/PKCS7Padding,1,0
12268,3376,MD5,3,0
12269,3376,AES,2,0
12270,3376,AES/GCM/NoPadding,2,0
12271,3015,PBEWithMD5AndDES,1,0
12272,3015,RSA,4,0
12273,3015,SHA-1,2,0
12274,3015,HmacSHA256,2,0
12275,3015,SHA1,1,1
12276,3015,PBEWITHSHAAND256BITAES-CBC-BC,1,0
12277,3015,AES/CBC/PKCS5Padding,7,0
12278,3015,AES,3,0
12279,3015,MD5,10,0
12280,1953,{},1,1
12281,1953,AES/CBC/PKCS5Padding,1,1
12282,1953,MD5,6,0
12283,1953,AES,1,1
12284,1953,AES/ECB/PKCS7Padding,2,0
12285,3772,RSA,2,0
12286,3772,SHA-1,6,0
12287,3772,PBEWITHSHAAND256BITAES-CBC-BC,1,0
12288,3772,HmacSHA512,2,1
12289,3772,AES,3,0
12290,3772,sha1,5,1
12291,3772,HmacSHA256,4,1
12292,3772,HmacSHA1,4,1
12293,3772,SHA-256,3,0
12294,3772,AES/CBC/PKCS5Padding,3,0
12295,3772,SHA-512,1,1
12296,3772,MD5,11,0
12297,3772,md5,2,1
12298,2448,RSA,1,0
12299,2448,SHA-1,1,0
12300,2448,MD5,3,0
12301,3856,SHA-1,3,0
12302,3856,SHA1,1,0
12303,3856,Blowfish/CBC/PKCS5Padding,1,0
12304,3856,HMAC,1,1
12305,3856,SHA-256,3,0
12306,3856,SHA,1,0
12307,3856,AES/CBC/PKCS5Padding,1,1
12308,3856,Blowfish,1,0
12309,3856,MD5,8,0
12310,3856,AES,6,1
12311,3717,HmacSha256,3,1
12312,3717,SHA-1,2,1
12313,3717,AES/ECB/NOPADDING,2,1
12314,3717,HMAC,2,1
12315,3717,SHA,2,0
12316,3717,AES,5,1
12317,3717,HmacSha1,3,1
12318,3717,AES/CTR/NOPADDING,1,1
12319,3717,HmacSHA256,2,0
12320,3717,SHA-256,1,0
12321,3717,AES/CBC/PKCS5Padding,1,1
12322,3717,EC,1,1
12323,3717,MD5,6,1
12324,3717,HmacSha512,3,1
12325,2681,SHA-1,1,0
12326,2681,HmacSHA256,2,0
12327,2681,SHA-384,1,0
12328,2681,AES/CBC/NoPadding,1,0
12329,2681,PBKDF2WithHmacSHA1,1,0
12330,2681,SHA-256,2,0
12331,2681,SHA-512,1,0
12332,2681,AES/CBC/PKCS5Padding,2,0
12333,2681,MD5,1,0
12334,2681,AES,2,0
12335,3116,AES/CBC/PKCS5Padding,1,1
12336,3116,MD5,3,1
12337,3116,AES,1,1
12338,3970,RSA,1,1
12339,3970,SHA-1,10,0
12340,3970,SHA1,1,0
12341,3970,HMAC,1,1
12342,3970,AES/CTR/NoPadding,1,0
12343,3970,PBEWITHSHAAND256BITAES-CBC-BC,1,0
12344,3970,HmacSHA512,2,1
12345,3970,AES,9,0
12346,3970,sha1,5,1
12347,3970,DSA,1,1
12348,3970,HmacSHA256,4,1
12349,3970,HmacSHA1,5,0
12350,3970,SHA-256,8,0
12351,3970,A켯뜕麻蛴渷嘝㶠◥യ?쓶갅鑆箄揷䬲㍽,1,0
12352,3970,P켹띭麱蛢渼噿㶴▛ഭ?쒔걑鐔箢揗䬈㍛᪝˅퉑릒ꇍ襡煅墘䃃⠊ၑ?,1,0
12353,3970,AES/CBC/PKCS5Padding,3,0
12354,3970,AES/CBC/PKCS7Padding,2,0
12355,3970,EC,1,1
12356,3970,SHA-512,1,1
12357,3970,MD5,13,0
12358,3970,md5,2,1
12359,756,MD5,1,0
12360,4056,RSA,1,0
12361,4056,SHA1,3,0
12362,4056,SHA-1,21,0
12363,4056,PBEWITHSHAAND256BITAES-CBC-BC,1,0
12364,4056,RSA/ECB/nopadding,1,0
12365,4056,AES/CBC/PKCS5PADDING,4,0
12366,4056,HmacSHA512,2,1
12367,4056,AES,15,0
12368,4056,sha1,5,1
12369,4056,SHA256,1,0
12370,4056,RSA/ECB/PKCS1Padding,1,0
12371,4056,HmacSHA256,6,0
12372,4056,Blowfish/CBC/PKCS5Padding,1,0
12373,4056,HmacSHA1,7,0
12374,4056,SHA-256,17,0
12375,4056,;,1,0
12376,4056,AES/CBC/PKCS7Padding,11,0
12377,4056,AES/CBC/PKCS5Padding,3,0
12378,4056,SHA-512,1,1
12379,4056,MD5,25,0
12380,4056,md5,2,1
12381,4056,Blowfish,1,0
12382,4118,SHA-1,13,0
12383,4118,SHA1,2,0
12384,4118,HMAC,2,0
12385,4118,RSA/ECB/nopadding,1,0
12386,4118,AES/CBC/PKCS5PADDING,2,0
12387,4118,SHA,4,0
12388,4118,undefined,2,1
12389,4118,HmacSha1,3,1
12390,4118,DSA,1,1
12391,4118,HmacSHA256,2,0
12392,4118,Blowfish/CBC/PKCS5Padding,1,0
12393,4118,HmacSHA1,2,0
12394,4118,EC,1,1
12395,4118,AES/CBC/PKCS7Padding,2,0
12396,4118,AES/CBC/PKCS5Padding,1,1
12397,4118,HmacSha256,3,1
12398,4118,RSA,3,0
12399,4118,AES/CBC/NoPadding,1,1
12400,4118,false,2,1
12401,4118,[object Object],2,1
12402,4118,AES,17,0
12403,4118,SHA256,1,1
12404,4118,0,2,1
12405,4118,true,2,1
12406,4118,SHA-256,11,0
12407,4118,;,1,0
12408,4118,AES/GCM-SIV/NoPadding,2,0
12409,4118,Blowfish,1,0
12410,4118,MD5,23,0
12411,4118,AES/GCM/NoPadding,2,0
12412,4118,HmacSha512,3,1
12413,4171,RSA,7,0
12414,4171,SHA-1,10,0
12415,4171,SHA1,6,0
12416,4171,HmacSHA512,2,1
12417,4171,AES,7,0
12418,4171,SHA256,1,0
12419,4171,RSA/ECB/PKCS1Padding,4,0
12420,4171,HmacSHA256,2,1
12421,4171,HmacSHA1,2,1
12422,4171,SHA-256,6,0
12423,4171,RSA/None/PKCS1Padding,1,0
12424,4171,AES/CBC/PKCS5Padding,3,0
12425,4171,AES/CBC/PKCS7Padding,2,0
12426,4171,SHA-512,1,1
12427,4171,MD5,20,0
12428,1574,MD5,1,1
12429,2411,RSA,4,0
12430,2411,{},1,1
12431,2411,RC4,2,0
12432,2411,SHA-1,4,0
12433,2411,SHA1,3,0
12434,2411,RSA/ECB/PKCS1PADDING,1,0
12435,2411,AES,20,0
12436,2411,RSA/ECB/PKCS1Padding,1,0
12437,2411,DES,1,0
12438,2411,HmacSHA1,3,1
12439,2411,SHA-256,1,0
12440,2411,DES/ECB/NoPadding,4,0
12441,2411,AES/CBC/PKCS5Padding,4,0
12442,2411,md5,1,1
12443,2411,MD5,24,0
12444,2055,0,1,1
12445,2055,RSA,1,1
12446,2055,[],1,1
12447,2055,{},1,1
12448,2055,false,1,1
12449,2055,AES/CBC/PKCS5Padding,1,1
12450,2055,MD5,5,1
12451,2055,AES,1,1
12452,2974,0,1,1
12453,2974,RSA,1,1
12454,2974,{},1,1
12455,2974,SHA-1,4,0
12456,2974,SHA1,1,1
12457,2974,false,1,1
12458,2974,SHA-256,1,0
12459,2974,MD5,6,0
12460,2427,SHA-256,1,0
12461,2427,AES/CBC/PKCS5Padding,1,0
